index,y_pred
1830,0.9433333333333334
1831,0.0
1832,0.10686002886002882
1833,0.0005555555555555556
1834,0.016666666666666666
1835,0.0
1836,0.022174603174603177
1837,0.3253333333333333
1838,0.07511976911976913
1839,0.20643891293891292
1840,0.16045238095238093
1841,0.20643891293891292
1842,0.31816666666666665
1843,0.2541084656084656
1844,0.016666666666666666
1845,0.0
1846,0.04716666666666666
1847,0.061111111111111116
1848,0.016666666666666666
1849,0.02983333333333333
1850,0.0
1851,0.7325
1852,0.004277777777777777
1853,0.47770634920634913
1854,0.21384932659932662
1855,0.9433333333333334
1856,0.03337037037037037
1857,0.025571428571428568
1858,0.8766666666666667
1859,0.12777777777777777
1860,0.01777777777777778
1861,0.22950793650793652
1862,0.012555555555555556
1863,0.06372222222222224
1864,0.005555555555555555
1865,1.0
1866,0.006666666666666667
1867,0.0
1868,1.0
1869,0.9456666666666667
1870,0.9966666666666667
1871,0.9966666666666667
1872,0.04122222222222222
1873,0.0006666666666666668
1874,0.45475793650793644
1875,1.0
1876,1.0
1877,0.055555555555555546
1878,0.0
1879,0.030555555555555555
1880,0.26500396825396827
1881,0.013333333333333334
1882,0.87
1883,0.4057782587782586
1884,0.6689999999999999
1885,0.8105555555555555
1886,0.006666666666666667
1887,0.06492857142857143
1888,0.05903968253968254
1889,0.6625
1890,0.4500555555555556
1891,0.17048412698412702
1892,0.0044444444444444444
1893,0.16633333333333333
1894,0.4442900155400157
1895,0.25222222222222224
1896,1.0
1897,0.33900793650793654
1898,0.04666666666666667
1899,0.09666666666666666
1900,0.07415079365079366
1901,0.07207936507936506
1902,0.03
1903,0.09666666666666666
1904,0.03222222222222223
1905,0.04666666666666667
1906,1.0
1907,0.02666666666666667
1908,0.1310598132804015
1909,0.04077777777777778
1910,0.025623015873015874
1911,0.69
1912,0.24469348244348268
1913,0.023491702741702737
1914,0.49861111111111106
1915,0.0
1916,0.0285
1917,0.0030952380952380953
1918,0.9966666666666667
1919,0.0
1920,0.031619047619047616
1921,0.0
1922,0.24469348244348268
1923,0.08976455026455026
1924,0.14666666666666667
1925,0.0
1926,1.0
1927,0.3492702112702111
1928,0.9530555555555557
1929,0.01
1930,0.08894444444444445
1931,0.7253888888888889
1932,0.08333333333333333
1933,0.40444444444444444
1934,0.6366666666666667
1935,0.465
1936,0.9147222222222223
1937,0.48
1938,0.9566666666666667
1939,0.011666666666666667
1940,0.9966666666666667
1941,0.45781746031746046
1942,0.2862142857142857
1943,0.5358333333333334
1944,1.0
1945,0.15
1946,0.4123492063492063
1947,0.27162698412698405
1948,0.9235555555555554
1949,0.9768333333333332
1950,0.21
1951,0.27666666666666667
1952,0.935111111111111
1953,0.958080808080808
1954,0.774484126984127
1955,0.25887842712842724
1956,0.12940740740740742
1957,0.48746031746031754
1958,0.7788888888888889
1959,0.7325
1960,0.0
1961,0.25222222222222224
1962,0.6844444444444445
1963,0.3943186628186628
1964,0.44991630591630594
1965,0.4445555555555555
1966,0.2475
1967,0.03333333333333333
1968,0.0625
1969,0.8583809523809525
1970,0.10494444444444444
1971,0.04527777777777778
1972,0.29782142857142874
1973,1.0
1974,0.23577777777777773
1975,0.9766666666666667
1976,0.3531111111111111
1977,0.99
1978,0.47770634920634913
1979,0.3470445665445669
1980,0.30396789321789314
1981,0.022027777777777775
1982,0.8633333333333333
1983,0.735
1984,0.002916666666666667
1985,0.7166666666666667
1986,0.24469348244348268
