ID,pred
8239,0.58
8240,0.53
8241,0.31
8242,0.43
8243,0.52
8244,0.46
8245,0.35
8246,0.36
8247,0.53
8248,0.4
8249,0.43
8250,0.36
8251,0.41
8252,0.37
8253,0.54
8254,0.44
8255,0.53
8256,0.55
8257,0.56
8258,0.71
8259,0.57
8260,0.71
8261,0.41
8262,0.51
8263,0.73
8264,0.47
8265,0.6
8266,0.49
8267,0.65
8268,0.58
8269,0.64
8270,0.43
8271,0.62
8272,0.63
8273,0.67
8274,0.5
8275,0.44
8276,0.39
8277,0.28
8278,0.62
8279,0.5
8280,0.5
8281,0.59
8282,0.46
8283,0.52
8284,0.49
8285,0.38
8286,0.34
8287,0.45
8288,0.59
8289,0.67
8290,0.46
8291,0.59
8292,0.41
8293,0.39
8294,0.69
8295,0.37
8296,0.35
8297,0.45
8298,0.3
8299,0.32
8300,0.56
8301,0.34
8302,0.55
8303,0.51
8304,0.45
8305,0.48
8306,0.55
8307,0.49
8308,0.45
8309,0.64
8310,0.48
8311,0.37
8312,0.54
8313,0.58
8314,0.65
8315,0.47
8316,0.51
8317,0.55
8318,0.57
8319,0.49
8320,0.59
8321,0.41
8322,0.52
8323,0.66
8324,0.81
8325,0.62
8326,0.54
8327,0.51
8328,0.62
8329,0.67
8330,0.6
8331,0.32
8332,0.48
8333,0.49
8334,0.57
8335,0.37
8336,0.54
8337,0.58
8338,0.4
8339,0.56
8340,0.45
8341,0.43
8342,0.61
8343,0.32
8344,0.47
8345,0.28
8346,0.47
8347,0.42
8348,0.42
8349,0.33
8350,0.33
8351,0.21
8352,0.5
8353,0.71
8354,0.39
8355,0.29
8356,0.62
8357,0.68
8358,0.49
8359,0.52
8360,0.52
8361,0.69
8362,0.5
8363,0.46
8364,0.6
8365,0.3
8366,0.61
8367,0.31
8368,0.32
8369,0.38
8370,0.48
8371,0.54
8372,0.36
8373,0.39
8374,0.53
8375,0.45
8376,0.44
8377,0.52
8378,0.38
8379,0.53
8380,0.4
8381,0.62
8382,0.32
8383,0.34
8384,0.46
8385,0.52
8386,0.43
8387,0.56
8388,0.29
8389,0.48
8390,0.39
8391,0.37
8392,0.43
8393,0.57
8394,0.63
8395,0.29
8396,0.34
8397,0.34
8398,0.39
8399,0.59
8400,0.41
8401,0.46
8402,0.45
8403,0.38
8404,0.22
8405,0.37
8406,0.51
8407,0.48
8408,0.6
8409,0.52
8410,0.41
8411,0.52
8412,0.39
8413,0.5
8414,0.52
8415,0.37
8416,0.44
8417,0.38
8418,0.26
8419,0.45
8420,0.34
8421,0.52
8422,0.3
8423,0.44
8424,0.43
8425,0.51
8426,0.34
8427,0.35
8428,0.52
8429,0.22
8430,0.3
8431,0.44
8432,0.53
8433,0.34
8434,0.35
8435,0.24
8436,0.52
8437,0.44
8438,0.52
8439,0.34
8440,0.34
8441,0.34
8442,0.26
8443,0.53
8444,0.44
8445,0.61
8446,0.31
8447,0.42
8448,0.53
8449,0.48
8450,0.59
8451,0.74
8452,0.35
8453,0.52
8454,0.58
8455,0.35
8456,0.35
8457,0.5
8458,0.58
8459,0.34
8460,0.6
8461,0.72
8462,0.45
8463,0.22
8464,0.25
8465,0.57
8466,0.33
8467,0.34
8468,0.54
8469,0.24
8470,0.32
8471,0.39
8472,0.59
8473,0.43
8474,0.41
8475,0.23
8476,0.4
8477,0.37
8478,0.35
8479,0.47
8480,0.57
8481,0.55
8482,0.55
8483,0.54
8484,0.38
8485,0.54
8486,0.45
8487,0.23
8488,0.42
8489,0.46
8490,0.29
8491,0.39
8492,0.41
8493,0.32
8494,0.53
8495,0.47
8496,0.66
8497,0.36
8498,0.38
8499,0.56
8500,0.55
8501,0.43
8502,0.5
8503,0.53
8504,0.5
8505,0.36
8506,0.47
8507,0.33
8508,0.4
8509,0.61
8510,0.36
8511,0.67
8512,0.43
8513,0.46
8514,0.45
8515,0.47
8516,0.53
8517,0.46
8518,0.32
8519,0.35
8520,0.55
8521,0.69
8522,0.59
8523,0.55
8524,0.17
8525,0.46
8526,0.42
8527,0.43
8528,0.58
8529,0.68
8530,0.36
8531,0.62
8532,0.48
8533,0.51
8534,0.35
8535,0.26
8536,0.56
8537,0.38
8538,0.34
8539,0.62
8540,0.37
8541,0.39
8542,0.32
8543,0.57
8544,0.51
8545,0.48
8546,0.46
8547,0.37
8548,0.3
8549,0.51
8550,0.38
8551,0.62
8552,0.41
8553,0.67
8554,0.53
8555,0.5
8556,0.61
8557,0.38
8558,0.6
8559,0.56
8560,0.63
8561,0.74
8562,0.8
8563,0.49
8564,0.49
8565,0.36
8566,0.46
8567,0.43
8568,0.37
8569,0.43
8570,0.26
8571,0.38
8572,0.52
8573,0.46
8574,0.42
8575,0.41
8576,0.29
8577,0.53
8578,0.33
8579,0.47
8580,0.16
8581,0.48
8582,0.34
8583,0.5
8584,0.27
8585,0.41
8586,0.44
8587,0.56
8588,0.56
8589,0.35
8590,0.36
8591,0.46
8592,0.31
8593,0.51
8594,0.62
8595,0.51
8596,0.45
8597,0.4
8598,0.57
8599,0.53
8600,0.5
8601,0.55
8602,0.63
8603,0.52
8604,0.49
8605,0.43
8606,0.55
8607,0.55
8608,0.25
8609,0.54
8610,0.58
8611,0.51
8612,0.8
8613,0.38
8614,0.4
8615,0.51
8616,0.48
8617,0.53
8618,0.66
8619,0.56
8620,0.45
8621,0.48
8622,0.43
8623,0.5
8624,0.6
8625,0.48
8626,0.57
8627,0.51
8628,0.48
8629,0.33
8630,0.63
8631,0.67
8632,0.75
8633,0.65
8634,0.52
8635,0.49
8636,0.49
8637,0.62
8638,0.67
8639,0.69
8640,0.66
8641,0.44
8642,0.49
8643,0.53
8644,0.34
8645,0.56
8646,0.66
8647,0.31
8648,0.51
8649,0.77
8650,0.76
8651,0.51
8652,0.46
8653,0.49
8654,0.59
8655,0.75
8656,0.58
8657,0.48
8658,0.59
8659,0.42
8660,0.61
8661,0.47
8662,0.75
8663,0.62
8664,0.26
8665,0.24
8666,0.32
8667,0.49
8668,0.43
8669,0.48
8670,0.54
8671,0.58
8672,0.57
8673,0.44
8674,0.4
8675,0.29
8676,0.73
8677,0.42
8678,0.4
8679,0.35
8680,0.5
8681,0.5
8682,0.51
8683,0.55
8684,0.5
8685,0.38
8686,0.23
8687,0.31
8688,0.32
8689,0.53
8690,0.46
8691,0.29
8692,0.31
8693,0.58
8694,0.39
8695,0.37
8696,0.42
8697,0.54
8698,0.25
8699,0.58
8700,0.53
8701,0.33
8702,0.62
8703,0.52
8704,0.42
8705,0.47
8706,0.27
8707,0.4
8708,0.62
8709,0.69
8710,0.54
8711,0.44
8712,0.52
8713,0.47
8714,0.54
8715,0.57
8716,0.54
8717,0.43
8718,0.39
8719,0.49
8720,0.37
8721,0.53
8722,0.56
8723,0.4
8724,0.49
8725,0.49
8726,0.17
8727,0.36
8728,0.54
8729,0.51
8730,0.68
8731,0.45
8732,0.64
8733,0.44
8734,0.35
8735,0.26
8736,0.39
8737,0.45
8738,0.44
8739,0.63
8740,0.34
8741,0.49
8742,0.22
8743,0.46
8744,0.49
8745,0.34
8746,0.46
8747,0.38
8748,0.6
8749,0.53
8750,0.46
8751,0.38
8752,0.54
8753,0.55
8754,0.19
8755,0.41
8756,0.51
8757,0.36
8758,0.52
8759,0.37
8760,0.27
8761,0.41
8762,0.61
8763,0.55
8764,0.58
8765,0.32
8766,0.23
8767,0.57
8768,0.41
8769,0.47
8770,0.4
8771,0.59
8772,0.5
8773,0.45
8774,0.49
8775,0.14
8776,0.54
8777,0.39
8778,0.32
8779,0.44
8780,0.44
8781,0.57
8782,0.67
8783,0.54
8784,0.59
8785,0.81
8786,0.43
8787,0.35
8788,0.35
8789,0.39
8790,0.35
8791,0.33
8792,0.35
8793,0.39
8794,0.41
8795,0.47
8796,0.4
8797,0.4
8798,0.54
8799,0.53
8800,0.38
8801,0.4
8802,0.3
8803,0.37
8804,0.31
8805,0.7
8806,0.41
8807,0.51
8808,0.67
8809,0.44
8810,0.41
8811,0.41
8812,0.36
8813,0.58
8814,0.55
8815,0.3
8816,0.43
8817,0.33
8818,0.5
8819,0.57
8820,0.71
8821,0.51
8822,0.59
8823,0.48
8824,0.36
8825,0.56
8826,0.6
8827,0.63
8828,0.47
8829,0.66
8830,0.68
8831,0.65
8832,0.6
8833,0.57
8834,0.39
8835,0.69
8836,0.7
8837,0.62
8838,0.58
8839,0.59
8840,0.64
8841,0.76
8842,0.47
8843,0.3
8844,0.58
8845,0.68
8846,0.32
8847,0.39
8848,0.63
8849,0.63
8850,0.56
8851,0.42
8852,0.44
8853,0.52
8854,0.4
8855,0.41
8856,0.54
8857,0.42
8858,0.59
8859,0.59
8860,0.65
8861,0.33
8862,0.56
8863,0.29
8864,0.59
8865,0.59
8866,0.64
8867,0.63
8868,0.61
8869,0.6
8870,0.53
8871,0.6
8872,0.6
8873,0.57
8874,0.58
8875,0.66
8876,0.72
8877,0.62
8878,0.58
8879,0.49
8880,0.38
8881,0.4
8882,0.47
8883,0.37
8884,0.44
8885,0.27
8886,0.6
8887,0.33
8888,0.75
8889,0.47
8890,0.47
8891,0.45
8892,0.49
8893,0.67
8894,0.5
8895,0.4
8896,0.45
8897,0.28
8898,0.65
8899,0.53
8900,0.44
8901,0.4
8902,0.6
8903,0.54
8904,0.42
8905,0.56
8906,0.69
8907,0.6
8908,0.63
8909,0.35
8910,0.43
8911,0.65
8912,0.59
8913,0.65
8914,0.42
8915,0.45
8916,0.57
8917,0.45
8918,0.36
8919,0.65
8920,0.6
8921,0.47
8922,0.43
8923,0.57
8924,0.22
8925,0.53
8926,0.6
8927,0.5
8928,0.89
8929,0.54
8930,0.63
8931,0.65
8932,0.64
8933,0.17
8934,0.92
8935,0.67
8936,0.61
8937,0.53
8938,0.49
8939,0.65
8940,0.54
8941,0.55
8942,0.37
8943,0.44
8944,0.49
8945,0.61
8946,0.32
8947,0.42
8948,0.32
8949,0.28
8950,0.41
8951,0.5
8952,0.58
8953,0.6
8954,0.35
8955,0.47
8956,0.46
8957,0.33
8958,0.36
8959,0.58
8960,0.47
8961,0.4
8962,0.33
8963,0.44
8964,0.33
8965,0.6
8966,0.38
8967,0.37
8968,0.32
8969,0.38
8970,0.46
8971,0.4
8972,0.6
8973,0.41
8974,0.49
8975,0.33
8976,0.55
8977,0.48
8978,0.47
8979,0.48
8980,0.45
8981,0.57
8982,0.41
8983,0.65
8984,0.42
8985,0.26
8986,0.37
8987,0.31
8988,0.22
8989,0.45
8990,0.41
8991,0.37
8992,0.34
8993,0.46
8994,0.45
8995,0.48
8996,0.34
8997,0.43
8998,0.35
8999,0.39
9000,0.46
9001,0.36
9002,0.43
9003,0.45
9004,0.42
9005,0.38
9006,0.77
9007,0.42
9008,0.52
9009,0.34
9010,0.4
9011,0.28
9012,0.65
9013,0.62
9014,0.82
9015,0.45
9016,0.4
9017,0.55
9018,0.53
9019,0.52
9020,0.57
9021,0.38
9022,0.46
9023,0.4
9024,0.42
9025,0.48
9026,0.47
9027,0.5
9028,0.37
9029,0.32
9030,0.56
9031,0.47
9032,0.52
9033,0.41
9034,0.41
9035,0.55
9036,0.61
9037,0.22
9038,0.46
9039,0.53
9040,0.6
9041,0.66
9042,0.43
9043,0.57
9044,0.55
9045,0.49
9046,0.45
9047,0.36
9048,0.46
9049,0.48
9050,0.5
9051,0.22
9052,0.51
9053,0.53
9054,0.6
9055,0.51
9056,0.3
9057,0.31
9058,0.46
9059,0.51
9060,0.32
9061,0.59
9062,0.52
9063,0.4
9064,0.41
9065,0.48
9066,0.48
9067,0.61
9068,0.39
9069,0.47
9070,0.46
9071,0.34
9072,0.46
9073,0.37
9074,0.52
9075,0.38
9076,0.73
9077,0.35
9078,0.6
9079,0.49
9080,0.42
9081,0.34
9082,0.45
9083,0.37
9084,0.41
9085,0.4
9086,0.6
9087,0.3
9088,0.27
9089,0.41
9090,0.51
9091,0.59
9092,0.67
9093,0.43
9094,0.56
9095,0.36
9096,0.7
9097,0.69
9098,0.58
9099,0.51
9100,0.66
9101,0.53
9102,0.64
9103,0.75
9104,0.42
9105,0.45
9106,0.48
9107,0.64
9108,0.44
9109,0.52
9110,0.33
9111,0.39
9112,0.41
9113,0.41
9114,0.76
9115,0.41
9116,0.68
9117,0.41
9118,0.39
9119,0.29
9120,0.38
9121,0.3
9122,0.38
9123,0.38
9124,0.49
9125,0.53
9126,0.28
9127,0.38
9128,0.52
9129,0.39
9130,0.39
9131,0.25
9132,0.27
9133,0.55
9134,0.64
9135,0.66
9136,0.49
9137,0.31
9138,0.58
9139,0.58
9140,0.65
9141,0.52
9142,0.53
9143,0.71
9144,0.87
9145,0.47
9146,0.48
9147,0.75
9148,0.52
9149,0.86
9150,0.44
9151,0.79
9152,0.55
9153,0.28
9154,0.65
9155,0.26
9156,0.49
9157,0.56
9158,0.7
9159,0.33
9160,0.36
9161,0.46
9162,0.62
9163,0.65
9164,0.5
9165,0.45
9166,0.61
9167,0.52
9168,0.74
9169,0.66
9170,0.39
9171,0.43
9172,0.37
9173,0.37
9174,0.35
9175,0.38
9176,0.61
9177,0.48
9178,0.92
9179,0.57
9180,0.74
9181,0.36
9182,0.54
9183,0.62
9184,0.34
9185,0.64
9186,0.49
9187,0.59
9188,0.45
9189,0.45
9190,0.51
9191,0.51
9192,0.34
9193,0.45
9194,0.36
9195,0.41
9196,0.45
9197,0.47
9198,0.48
9199,0.26
9200,0.5
9201,0.36
9202,0.37
9203,0.31
9204,0.53
9205,0.35
9206,0.63
9207,0.61
9208,0.45
9209,0.61
9210,0.47
9211,0.49
9212,0.37
9213,0.38
9214,0.56
9215,0.48
9216,0.59
9217,0.55
9218,0.5
9219,0.3
9220,0.45
9221,0.53
9222,0.63
9223,0.45
9224,0.55
9225,0.44
9226,0.46
9227,0.57
9228,0.27
9229,0.35
9230,0.5
9231,0.24
9232,0.49
9233,0.61
9234,0.48
9235,0.53
9236,0.63
9237,0.31
9238,0.29
9239,0.52
9240,0.33
9241,0.38
9242,0.54
9243,0.31
9244,0.41
9245,0.58
9246,0.58
9247,0.73
9248,0.66
9249,0.31
9250,0.59
9251,0.39
9252,0.54
9253,0.36
9254,0.29
9255,0.55
9256,0.32
9257,0.46
9258,0.58
9259,0.42
9260,0.41
9261,0.57
9262,0.57
9263,0.49
9264,0.26
9265,0.53
9266,0.48
9267,0.32
9268,0.41
9269,0.49
9270,0.41
9271,0.26
9272,0.45
9273,0.38
9274,0.27
9275,0.45
9276,0.48
9277,0.45
9278,0.41
9279,0.42
9280,0.46
9281,0.71
9282,0.41
9283,0.34
9284,0.46
9285,0.51
9286,0.29
9287,0.37
9288,0.41
9289,0.63
9290,0.64
9291,0.4
9292,0.47
9293,0.32
9294,0.69
9295,0.32
9296,0.65
9297,0.38
9298,0.35
9299,0.31
9300,0.48
9301,0.24
9302,0.22
9303,0.35
9304,0.66
9305,0.55
9306,0.43
9307,0.4
9308,0.41
9309,0.34
9310,0.45
9311,0.26
9312,0.47
9313,0.53
9314,0.37
9315,0.66
9316,0.55
9317,0.36
9318,0.47
9319,0.5
9320,0.39
9321,0.3
9322,0.35
9323,0.43
9324,0.6
9325,0.37
9326,0.45
9327,0.52
9328,0.54
9329,0.5
9330,0.52
9331,0.54
9332,0.3
9333,0.47
9334,0.38
9335,0.49
9336,0.45
9337,0.66
9338,0.54
9339,0.37
9340,0.27
9341,0.42
9342,0.32
9343,0.32
9344,0.3
9345,0.41
9346,0.27
9347,0.4
9348,0.46
9349,0.3
9350,0.33
9351,0.35
9352,0.57
9353,0.73
9354,0.31
9355,0.55
9356,0.74
9357,0.37
9358,0.46
9359,0.35
9360,0.41
9361,0.65
9362,0.72
9363,0.52
9364,0.46
9365,0.69
9366,0.57
9367,0.49
9368,0.67
9369,0.52
9370,0.28
9371,0.42
9372,0.48
9373,0.44
9374,0.33
9375,0.41
9376,0.48
9377,0.42
9378,0.53
9379,0.47
9380,0.42
9381,0.26
9382,0.39
9383,0.38
9384,0.49
9385,0.47
9386,0.4
9387,0.78
9388,0.4
9389,0.45
9390,0.38
9391,0.38
9392,0.48
9393,0.34
9394,0.56
9395,0.41
9396,0.36
9397,0.64
9398,0.41
9399,0.58
9400,0.53
9401,0.51
9402,0.49
9403,0.59
9404,0.72
9405,0.55
9406,0.65
9407,0.6
9408,0.68
9409,0.57
9410,0.66
9411,0.63
9412,0.59
9413,0.42
9414,0.74
9415,0.71
9416,0.45
9417,0.55
9418,0.53
9419,0.61
9420,0.57
9421,0.58
9422,0.75
9423,0.72
9424,0.85
9425,0.53
9426,0.55
9427,0.48
9428,0.43
9429,0.52
9430,0.48
9431,0.51
9432,0.44
9433,0.53
9434,0.61
9435,0.71
9436,0.49
9437,0.49
9438,0.66
9439,0.7
9440,0.54
9441,0.56
9442,0.48
9443,0.67
9444,0.71
9445,0.58
9446,0.53
9447,0.29
9448,0.46
9449,0.39
9450,0.51
9451,0.51
9452,0.65
9453,0.58
9454,0.46
9455,0.46
9456,0.59
9457,0.58
9458,0.63
9459,0.54
9460,0.41
9461,0.47
9462,0.49
9463,0.43
9464,0.46
9465,0.48
9466,0.55
9467,0.34
9468,0.37
9469,0.63
9470,0.69
9471,0.53
9472,0.3
9473,0.26
9474,0.33
9475,0.45
9476,0.5
9477,0.34
9478,0.43
9479,0.41
9480,0.31
9481,0.56
9482,0.37
9483,0.42
9484,0.56
9485,0.58
9486,0.45
9487,0.5
9488,0.43
9489,0.45
9490,0.56
9491,0.26
9492,0.31
9493,0.38
9494,0.43
9495,0.33
9496,0.26
9497,0.53
9498,0.62
9499,0.54
9500,0.51
9501,0.42
9502,0.23
9503,0.39
9504,0.4
9505,0.46
9506,0.29
9507,0.41
9508,0.37
9509,0.28
9510,0.26
9511,0.28
9512,0.19
9513,0.35
9514,0.43
9515,0.42
9516,0.51
9517,0.59
9518,0.35
9519,0.39
9520,0.34
9521,0.33
9522,0.35
9523,0.38
9524,0.59
9525,0.41
9526,0.37
9527,0.54
9528,0.46
9529,0.66
9530,0.68
9531,0.34
9532,0.47
9533,0.6
9534,0.71
9535,0.44
9536,0.56
9537,0.26
9538,0.47
9539,0.36
9540,0.59
9541,0.4
9542,0.53
9543,0.47
9544,0.48
9545,0.44
9546,0.48
9547,0.51
9548,0.49
9549,0.47
9550,0.38
9551,0.5
9552,0.48
9553,0.31
9554,0.52
9555,0.23
9556,0.45
9557,0.55
9558,0.68
9559,0.56
9560,0.42
9561,0.41
9562,0.36
9563,0.46
9564,0.48
9565,0.27
9566,0.73
9567,0.43
9568,0.41
9569,0.33
9570,0.59
9571,0.8
9572,0.63
9573,0.46
9574,0.32
9575,0.52
9576,0.56
9577,0.5
9578,0.4
9579,0.44
9580,0.52
9581,0.41
9582,0.45
9583,0.31
9584,0.47
9585,0.54
9586,0.51
9587,0.5
9588,0.31
9589,0.37
9590,0.59
9591,0.42
9592,0.68
9593,0.25
9594,0.45
9595,0.47
9596,0.26
9597,0.56
9598,0.5
9599,0.42
9600,0.52
9601,0.6
9602,0.38
9603,0.43
9604,0.66
9605,0.47
9606,0.4
9607,0.53
9608,0.5
9609,0.52
9610,0.73
9611,0.46
9612,0.45
9613,0.67
9614,0.28
9615,0.38
9616,0.29
9617,0.31
9618,0.58
9619,0.53
9620,0.62
9621,0.4
9622,0.46
9623,0.59
9624,0.42
9625,0.66
9626,0.44
9627,0.44
9628,0.66
9629,0.36
9630,0.55
9631,0.46
9632,0.64
9633,0.82
9634,0.72
9635,0.47
9636,0.42
9637,0.67
9638,0.59
9639,0.43
9640,0.63
9641,0.51
9642,0.34
9643,0.56
9644,0.37
9645,0.32
9646,0.39
9647,0.49
9648,0.46
9649,0.71
9650,0.59
9651,0.45
9652,0.64
9653,0.27
9654,0.58
9655,0.39
9656,0.74
9657,0.57
9658,0.48
9659,0.58
9660,0.65
9661,0.53
9662,0.48
9663,0.4
9664,0.83
9665,0.8
9666,0.55
9667,0.61
9668,0.53
9669,0.53
9670,0.68
9671,0.35
9672,0.37
9673,0.46
9674,0.6
9675,0.68
9676,0.74
9677,0.39
9678,0.46
9679,0.71
9680,0.68
9681,0.54
9682,0.66
9683,0.46
9684,0.64
9685,0.35
9686,0.53
9687,0.64
9688,0.65
9689,0.32
9690,0.42
9691,0.72
9692,0.65
9693,0.51
9694,0.65
9695,0.3
9696,0.43
9697,0.73
9698,0.44
9699,0.68
9700,0.37
9701,0.53
9702,0.38
9703,0.44
9704,0.57
9705,0.45
9706,0.44
9707,0.24
9708,0.45
9709,0.46
9710,0.61
9711,0.39
9712,0.6
9713,0.26
9714,0.44
9715,0.53
9716,0.61
9717,0.38
9718,0.68
9719,0.43
9720,0.44
9721,0.39
9722,0.52
9723,0.69
9724,0.4
9725,0.32
9726,0.61
9727,0.48
9728,0.49
9729,0.42
9730,0.47
9731,0.39
9732,0.38
9733,0.56
9734,0.59
9735,0.42
9736,0.68
9737,0.32
9738,0.54
9739,0.42
9740,0.34
9741,0.5
9742,0.32
9743,0.47
9744,0.51
9745,0.55
9746,0.28
9747,0.48
9748,0.39
9749,0.3
9750,0.39
9751,0.45
9752,0.38
9753,0.42
9754,0.38
9755,0.4
9756,0.6
9757,0.53
9758,0.52
9759,0.54
9760,0.43
9761,0.63
9762,0.37
9763,0.49
9764,0.56
9765,0.4
9766,0.57
9767,0.38
9768,0.42
9769,0.41
9770,0.42
9771,0.48
9772,0.45
9773,0.32
9774,0.51
9775,0.49
9776,0.32
9777,0.51
9778,0.27
9779,0.38
9780,0.37
9781,0.54
9782,0.44
9783,0.26
9784,0.47
9785,0.56
9786,0.24
9787,0.45
9788,0.4
9789,0.4
9790,0.3
9791,0.43
9792,0.33
9793,0.46
9794,0.48
9795,0.18
9796,0.49
9797,0.36
9798,0.5
9799,0.6
9800,0.44
9801,0.39
9802,0.41
9803,0.76
9804,0.48
9805,0.43
9806,0.5
9807,0.47
9808,0.43
9809,0.69
9810,0.4
9811,0.66
9812,0.44
9813,0.32
9814,0.4
9815,0.33
9816,0.55
9817,0.54
9818,0.56
9819,0.27
9820,0.34
9821,0.4
9822,0.25
9823,0.35
9824,0.56
9825,0.41
9826,0.32
9827,0.46
9828,0.53
9829,0.43
9830,0.52
9831,0.25
9832,0.42
9833,0.39
9834,0.66
9835,0.42
9836,0.54
9837,0.31
9838,0.34
9839,0.42
9840,0.57
9841,0.46
9842,0.72
9843,0.43
9844,0.47
9845,0.38
9846,0.35
9847,0.59
9848,0.47
9849,0.41
9850,0.63
9851,0.38
9852,0.34
9853,0.5
9854,0.59
9855,0.45
9856,0.49
9857,0.49
9858,0.55
9859,0.51
9860,0.48
9861,0.37
9862,0.38
9863,0.38
9864,0.47
9865,0.44
9866,0.57
9867,0.63
9868,0.49
9869,0.5
9870,0.49
9871,0.43
9872,0.42
9873,0.24
9874,0.41
9875,0.52
9876,0.43
9877,0.55
9878,0.46
9879,0.57
9880,0.55
9881,0.6
9882,0.5
9883,0.53
9884,0.34
9885,0.7
9886,0.43
9887,0.44
9888,0.68
9889,0.46
9890,0.69
9891,0.35
9892,0.7
9893,0.57
9894,0.5
9895,0.34
9896,0.4
9897,0.49
9898,0.5
9899,0.47
9900,0.52
9901,0.49
9902,0.48
9903,0.27
9904,0.24
9905,0.35
9906,0.57
9907,0.62
9908,0.43
9909,0.6
9910,0.37
9911,0.43
9912,0.35
9913,0.57
9914,0.37
9915,0.62
9916,0.67
9917,0.25
9918,0.61
9919,0.79
9920,0.43
9921,0.63
9922,0.51
9923,0.66
9924,0.53
9925,0.31
9926,0.46
9927,0.44
9928,0.57
9929,0.35
9930,0.55
9931,0.67
9932,0.68
9933,0.66
9934,0.74
9935,0.54
9936,0.61
9937,0.48
9938,0.53
9939,0.55
9940,0.58
9941,0.5
9942,0.61
9943,0.69
9944,0.45
9945,0.62
9946,0.64
9947,0.59
9948,0.49
9949,0.63
9950,0.42
9951,0.65
9952,0.58
9953,0.45
9954,0.52
9955,0.43
9956,0.6
9957,0.45
9958,0.63
9959,0.56
9960,0.61
9961,0.46
9962,0.7
9963,0.47
9964,0.55
9965,0.76
9966,0.54
9967,0.65
9968,0.43
9969,0.27
9970,0.28
9971,0.38
9972,0.36
9973,0.46
9974,0.4
9975,0.42
9976,0.31
9977,0.33
9978,0.19
9979,0.66
9980,0.37
9981,0.46
9982,0.34
9983,0.43
9984,0.56
9985,0.55
9986,0.48
9987,0.45
9988,0.55
9989,0.36
9990,0.47
9991,0.35
9992,0.41
9993,0.6
9994,0.46
9995,0.33
9996,0.38
9997,0.42
9998,0.33
9999,0.51
10000,0.44
10001,0.6
10002,0.51
10003,0.56
10004,0.4
10005,0.38
10006,0.61
10007,0.51
