ID,pred
ID_3131,223250511.12
ID_6929,412630169.38
ID_6799,299432716.24
ID_4766,4235669.21
ID_461,30244613.39
ID_7194,5288730360.03
ID_5927,26548561.88
ID_4075,12873123.08
ID_3903,665217617.71
ID_2799,429398844.98
ID_5268,558106857.96
ID_7155,1719275662.9
ID_4502,20405748.52
ID_187,149030215.42
ID_6833,782009308.24
ID_2916,3379624.5
ID_6906,42758123.1
ID_2815,392202709.28
ID_2587,70758779.59
ID_5120,1016347816.39
ID_5694,1037210152.77
ID_2472,307878824.72
ID_442,942223886.84
ID_3317,456521270.03
ID_4700,346076074.26
ID_2852,512120701.13
ID_7231,201450797.09
ID_7243,6742406.9
ID_6766,221279231.25
ID_4658,4062683972.87
ID_1225,1914387340.08
ID_6791,74961144.05
ID_5881,324640099.15
ID_850,205737236.65
ID_1921,250241684.08
ID_3279,4404754712.09
ID_1243,867184.1
ID_1774,647447031.38
ID_224,343854104.35
ID_5607,109311130.42
ID_49,3857680.0
ID_296,266007744.21
ID_6508,2245200779.26
ID_1070,14962073.38
ID_6985,4293241730.73
ID_2539,1235896812.34
ID_2526,906153459.95
ID_6766,221279231.25
ID_607,5734167893.01
ID_4896,417197605.15
ID_6007,1140693729.34
ID_5904,1039165830.73
ID_5525,419956423.36
ID_939,3739999428.54
ID_5602,932334400.77
ID_1045,2052645.27
ID_2794,744232.3
ID_1969,774049.0
ID_4799,298855314.59
ID_2259,77482556.73
ID_4605,3034022724.59
ID_6492,454654100.29
ID_2099,2089570.84
ID_97,35982063.71
ID_7176,1155579.9
ID_5739,22323218.04
ID_3158,889845974.51
ID_4184,173123995.57
ID_5487,1082040.2
ID_5771,1891122328.3
ID_6913,535180387.7
ID_939,3739999428.54
ID_6853,89090524.28
ID_3899,404221181.72
ID_3135,396046648.76
ID_3207,39641948.15
ID_1385,2011363.54
ID_2170,435316.3
ID_3729,341839658.96
ID_3362,9628149.01
ID_7120,8749580114.34
ID_298,9753888.9
ID_5680,363192.9
ID_548,432444317.36
ID_534,211735620.36
ID_4115,4393789.0
ID_1119,893394081.61
ID_1937,1112489735.9
ID_3117,204786232.3
ID_3912,60570935.97
ID_3877,382584850.62
ID_4105,535246968.36
ID_2197,22330683.69
ID_420,5260150089.11
ID_6898,42463234.5
ID_5031,3512984113.54
ID_3048,513311098.74
ID_5607,109311130.42
ID_3411,446060018.93
ID_7163,616363872.59
ID_3108,50478637.0
ID_6502,4687061755.29
ID_6163,212886557.93
ID_3256,3014297947.88
ID_2440,1074968486.24
ID_3452,822839.6
ID_718,4233034.04
ID_3957,1398169691.9
ID_3121,1913949051.35
ID_3123,56080378.54
ID_6259,6032817.89
ID_2243,179083477.96
ID_7247,312368301.63
ID_4994,397560032.26
ID_4357,261768870.78
ID_4818,637703645.6
ID_6501,9789796794.93
ID_5469,2401768.5
ID_6284,11118716.8
ID_6364,1513185.4
ID_390,216386174.87
ID_2092,54704419.12
ID_6661,1162805374.38
ID_912,426483194.1
ID_3781,321804657.52
ID_830,448698314.35
ID_410,93700926.72
ID_1363,680360631.89
ID_3943,282808428.71
ID_6757,479763994.18
ID_2201,1120017982.31
ID_5245,71058113.82
ID_6692,450250469.65
ID_1679,211492588.58
ID_725,38369067.8
ID_4370,437813875.52
ID_5910,1781710.66
ID_6749,746552383.53
ID_4160,684989409.43
ID_6085,60142833.84
ID_6231,959573811.4
ID_3430,4206595738.36
ID_5703,3104999.36
ID_96,186195713.87
ID_4593,23426261.47
ID_3154,12976227.85
ID_5085,365888199.88
ID_6223,420181075.8
ID_6125,2028291.12
ID_7068,998812224.78
ID_5524,476956804.37
ID_858,320045946.65
ID_1232,38764857.86
ID_774,435511711.95
ID_6566,619982568.34
ID_5528,8660218639.95
ID_2301,5589962682.79
ID_4998,1127897941.65
ID_1963,162436943.7
ID_5817,950665325.08
ID_2801,18447440.2
ID_3413,311112.0
ID_105,717407151.7
ID_4772,274845623.66
ID_6377,1472727.8
ID_2111,3474212.21
ID_3176,5574906.74
ID_4819,4727007660.45
ID_3588,4884766110.02
ID_3894,6667692996.52
ID_2812,598060650.68
ID_6050,196261052.62
ID_2682,400225780.5
ID_6092,57863882.72
ID_1531,1916327206.33
ID_7119,20749918.22
ID_6183,71955747.64
ID_190,351347321.54
ID_5205,343648109.2
ID_1793,5367039382.12
ID_947,440475545.8
ID_3863,1886889276.33
ID_5796,1112288502.05
ID_1013,2195506.88
ID_6481,1650383.5
ID_1234,829622907.25
ID_92,129585730.52
ID_6387,3516191.87
ID_6506,569269867.24
ID_7078,221122912.42
ID_3658,9299474.4
ID_2330,3782529984.94
ID_3518,730570223.13
ID_3309,1400244686.5
ID_1057,995625627.18
ID_6018,5190924669.05
ID_1979,1467569.3
ID_4153,426877517.35
ID_5542,203600936.21
ID_5247,676182107.3
ID_3541,96906405.56
ID_3020,46122026.9
ID_894,589356477.13
ID_2579,535464668.51
ID_1717,923637260.55
ID_6738,947399088.68
ID_4986,258235726.32
ID_3080,72672712.64
ID_3083,962967233.23
ID_7081,697555448.47
ID_6586,28447033.43
ID_7063,979749662.82
ID_698,6084409.62
ID_5747,9990239.3
ID_2876,3198321.0
ID_6288,266228172.43
ID_2308,954971842.65
ID_1327,36127129.45
ID_1910,1913826170.27
ID_6333,388700042.76
ID_7166,270830596.19
ID_791,1375394.38
ID_2153,38683633.65
ID_7009,895845782.5
ID_3871,12421148.27
ID_6225,620329704.01
ID_5849,9116811125.68
ID_5321,8009819472.28
ID_6331,487573038.36
ID_896,940609635.78
ID_2056,738115963.8
ID_906,947616857.98
ID_229,589356477.13
ID_3683,5367039382.12
ID_4341,383766069.74
ID_872,22075817.41
ID_2734,923582416.17
ID_7118,4188407171.03
ID_2255,45560026.79
ID_4918,252119063.24
ID_817,44991395.96
ID_876,4597081698.13
ID_5126,182514684.51
ID_2017,52039824.59
ID_6242,198086657.0
ID_6239,5022825871.85
ID_1073,9036878941.45
ID_413,21690158.31
ID_162,862315196.39
ID_5046,3787669.0
ID_630,84739059.54
ID_5985,47754125.59
ID_2915,7528528928.76
ID_2317,6505077.69
ID_6010,859604882.5
ID_2956,286725290.78
ID_1839,20920526.63
ID_3923,375233670.06
ID_3053,886424294.08
ID_4282,2003263991.59
ID_4524,438791.1
ID_4860,4187648222.41
ID_6594,11402854.29
ID_415,725158942.27
ID_3619,6653288.87
ID_2354,255454538.81
ID_1276,356725273.24
ID_3674,56800773.66
ID_7050,522454515.33
ID_3803,6327343553.85
ID_3326,1219772774.33
ID_170,393793267.57
ID_299,333810179.96
ID_554,729281599.39
ID_1117,208183558.99
ID_1472,738021422.03
ID_3052,558473.1
ID_4485,9017422273.49
ID_4746,104652727.0
ID_5643,1034117008.93
ID_4446,710232625.31
ID_106,1913826170.27
ID_1361,729281599.39
ID_722,346305986.38
ID_1473,648408119.83
ID_4991,384329406.48
ID_5718,503016795.6
ID_5006,664927246.1
ID_5614,427448896.03
ID_5105,18324958.17
ID_2028,1914387340.08
ID_4067,684304813.29
ID_2286,435511711.95
ID_623,554611905.45
ID_1750,11644293.18
ID_797,927483004.13
ID_147,1017774842.03
ID_1705,3834064.88
ID_6464,819640601.06
ID_4491,1142506142.21
ID_5751,348777638.06
ID_5909,5065046103.34
ID_5397,129454636.95
ID_2075,31312888.49
ID_2428,8807847.84
ID_5075,20925573.34
ID_3785,1095285685.8
ID_3089,440171802.48
ID_5032,1599793629.41
ID_6735,1124169673.67
ID_4591,94272852.69
ID_5898,10354638.18
ID_6577,784835833.92
ID_196,52108905.54
ID_2790,1120971111.61
ID_6413,63854561.6
ID_1822,1619552105.15
ID_6610,6969683155.29
ID_3462,377753514.44
ID_3287,76934641.53
ID_4629,868381641.32
ID_1360,1006438488.18
ID_1169,7745043.6
ID_5503,3369017576.88
ID_933,110016486.55
ID_3654,5613346422.49
ID_569,906463496.01
ID_638,39406759.51
ID_5661,984841196.4
ID_687,3229016590.35
ID_2232,8983748880.0
ID_5112,523058.1
ID_5282,881492896.88
ID_3350,546808.2
ID_5995,339021456.57
ID_1280,77599698.55
ID_6038,5621697.3
ID_1690,556682.4
ID_4992,497588469.27
ID_6980,66810903.31
ID_4531,1467432433.14
ID_1175,1873920855.24
ID_4783,62295668.2
ID_191,129589734.26
ID_3996,257360524.76
ID_3024,602304646.33
ID_3913,1254247198.86
ID_1010,532749331.2
ID_4526,458964694.84
ID_5310,1077815481.54
ID_6770,421070329.66
ID_2282,410391930.1
ID_3699,551886908.27
ID_3573,65097135.14
ID_6710,28371871.01
ID_6710,28371871.01
ID_1584,1008045717.48
ID_5427,10083164552.99
ID_1587,745106309.2
ID_6760,1827085091.26
ID_4732,960673880.04
ID_6335,368785.7
ID_320,836842748.25
ID_2547,421889012.78
ID_4476,1141242.62
ID_4469,2221955.12
ID_4343,5563062.11
ID_6069,3652721714.75
ID_3959,290279385.59
ID_4427,274350134.39
ID_6959,164799344.5
ID_144,924228758.05
ID_2214,5257854.83
ID_4526,458964694.84
ID_6203,48024994.7
ID_2903,44135715.0
ID_1844,895792209.91
ID_2585,50821990.67
ID_3586,1923080944.67
ID_6910,128901987.52
ID_2631,473877895.21
ID_5925,289863556.9
ID_1033,665470763.19
ID_266,1857306234.16
ID_6611,4882794485.07
ID_2102,414919.3
ID_3724,3245359824.52
ID_1631,12860368.2
ID_2564,373348159.0
ID_1503,6724139.26
ID_1690,556682.4
ID_1738,1010258820.36
ID_7246,4915462438.68
ID_3441,1191203296.39
ID_6527,497375769.6
ID_1384,143116344.02
ID_3086,2054528695.06
ID_5189,5274896941.99
ID_1905,64372776.96
ID_3216,4509752039.63
ID_6398,238828534.37
ID_5595,5785422566.85
ID_6149,341873505.4
ID_992,5315840616.1
ID_6857,1907305.5
ID_2568,8352005810.39
ID_5234,2276261192.84
ID_2166,501734237.26
ID_4044,41911494.55
ID_1883,18298345.7
ID_2985,268529660.94
ID_255,356725273.24
ID_2653,981410859.21
ID_6703,279766584.51
ID_73,2330286.92
ID_168,181772729.32
ID_6386,4881121335.46
ID_3060,811588302.25
ID_3660,946737113.52
ID_1889,110076088.34
ID_5058,257929049.21
ID_4846,3751234442.62
ID_766,346343760.59
ID_5474,586223831.71
ID_2748,581791652.42
ID_1750,11644293.18
ID_5854,760910053.76
ID_1271,3247797083.69
ID_6633,225972966.08
ID_2443,1561580.9
ID_3800,810917815.08
ID_2831,39640926.75
ID_3411,446060018.93
ID_1627,197572306.56
ID_1049,1173163834.99
ID_100,95616998.23
ID_1197,1868149560.33
ID_2760,4590533686.41
ID_6436,1802169.64
ID_1952,418623137.78
ID_4960,3266730366.51
ID_3035,59580730.58
ID_900,629881821.36
ID_780,733647694.6
ID_1047,477435.5
ID_6525,65250875.18
ID_2265,723218896.88
ID_754,276397660.83
ID_2142,61365285.07
ID_858,320045946.65
ID_4246,418620658.75
ID_5875,5294414.37
ID_443,1556284.2
ID_2587,70758779.59
ID_4902,554681821.2
ID_24,305188719.69
ID_3122,1923080944.67
ID_3068,679225033.36
ID_3226,437620198.46
ID_7004,5004147341.82
ID_927,1440991.96
ID_3825,894431825.42
ID_2272,42138678.09
ID_4263,267815602.75
ID_5419,418355098.62
ID_3757,285980754.85
ID_6781,44636924.14
ID_2181,3122392744.5
ID_1759,883339081.38
ID_3334,4325448440.48
ID_6473,129508583.62
ID_6483,986784961.49
ID_4240,255312009.35
ID_2708,14744364.4
ID_3184,6175942.72
ID_4850,238693686.65
ID_6043,1769378156.99
ID_7120,8749580114.34
ID_6891,563695436.78
ID_970,30811321.2
ID_2207,635804.6
ID_588,1386628438.59
ID_2158,526701931.48
ID_2441,4023278542.36
ID_276,13931382.0
ID_6247,520972797.36
ID_4340,402378036.89
ID_3990,5238247.0
ID_2437,2543329959.7
ID_2825,631327764.0
ID_6677,3588313419.11
ID_1052,113046675.56
ID_6517,113286063.99
ID_1449,3930212921.42
ID_4530,2181347.0
ID_1270,774226112.05
ID_4847,1855895174.01
ID_6446,1124862236.26
ID_1258,815296306.25
ID_3282,5423236963.8
ID_1401,744920.4
ID_3124,3924094439.74
ID_3296,23477115.33
ID_3432,5476877168.66
ID_6722,1361566677.27
ID_449,1624370350.35
ID_5498,880957692.12
ID_3942,110071652.6
ID_657,426006229.38
ID_25,337558375.41
ID_4131,68188799.41
ID_4889,266319432.07
ID_1122,462682.8
ID_1474,664446213.79
ID_4842,2378552.22
ID_136,4953443.86
ID_2754,684989409.43
ID_6197,92337689.54
ID_3986,146268501.21
ID_4054,253625147.47
ID_2086,408095820.18
ID_5125,223977540.7
ID_416,1913826170.27
ID_3413,311112.0
ID_2639,765935848.05
ID_2186,6327343553.85
ID_4410,55769913.81
ID_2179,4227631.8
ID_3369,447075.1
ID_3184,6175942.72
ID_6039,659528415.9
ID_4310,96871868.74
ID_4908,684694161.57
ID_927,1440991.96
ID_5994,1243202.0
ID_6309,758475045.0
ID_5767,537531587.1
ID_5711,1209374346.61
ID_5009,4944253343.72
ID_4585,2388057366.16
ID_4235,235434989.07
ID_2694,946737113.52
ID_1138,629798748.13
ID_3985,257191481.65
ID_3078,349459097.01
ID_5772,52772344.85
ID_3397,771568683.94
ID_5470,402287764.1
ID_2677,271598589.56
ID_6552,502332409.81
ID_2825,631327764.0
ID_3050,430383171.35
ID_6893,22337538.73
ID_4769,1067210645.09
ID_3233,434072.4
ID_1659,68110706.95
ID_869,722897663.85
ID_6829,1005497925.74
ID_1982,227342694.27
ID_5337,122328040.82
ID_2665,1151160.8
ID_3333,704482774.44
ID_6195,42904711.85
ID_2731,40052617.15
ID_3852,82325620.66
ID_4084,715373015.31
ID_1245,464438075.2
ID_4928,303708412.33
ID_4995,544507509.2
ID_1349,259080490.22
ID_4985,258142881.93
ID_6919,3431775292.63
ID_6776,906627498.19
ID_3238,750883032.93
ID_3297,18896248.77
ID_5506,6537202.16
ID_3136,400787946.42
ID_5917,946632501.55
ID_7117,6357051031.82
ID_1147,5070150297.98
ID_5497,933485167.05
ID_206,1914387340.08
ID_7165,268296603.93
ID_5196,672682708.37
ID_2337,441710303.51
ID_6192,40311991.64
ID_4209,1470089373.17
ID_5621,1404940388.31
ID_3124,3924094439.74
ID_5682,429834816.39
ID_3294,175914543.04
ID_2881,706298636.9
ID_7209,3558544079.7
ID_1832,252922177.11
ID_854,3650196.5
ID_3517,977209522.34
ID_2950,807804712.91
ID_1444,1913949051.35
ID_2317,6505077.69
ID_5762,49149316.86
ID_702,1059967628.88
ID_5506,6537202.16
ID_7171,813541339.91
ID_4318,75537360.08
ID_1802,430352.1
ID_7103,1073528079.65
ID_151,143773376.41
ID_5492,3047738.85
ID_3539,523997104.1
ID_4240,255312009.35
ID_5502,126642466.41
ID_5454,5269830219.82
ID_3006,3541570.98
ID_6306,60509275.35
ID_2943,445669743.5
ID_668,1670341.69
ID_4989,417197605.15
ID_5777,1270778907.01
ID_5061,39776249.2
ID_3010,9096975158.42
ID_4128,23929876.57
ID_3443,3058895018.54
ID_4540,6263138949.86
ID_4089,605707.3
ID_5323,1839443.54
ID_4101,2544665.9
ID_225,1281228.3
ID_3912,60570935.97
ID_3464,449300017.65
ID_561,4487252156.85
ID_1657,20674398.9
ID_29,393509658.48
ID_7218,122197793.07
ID_988,1913826170.27
ID_5493,2581143.0
ID_818,2898562066.63
ID_228,473877895.21
ID_4822,2967965.52
ID_6677,3588313419.11
ID_5091,629881821.36
ID_3590,1832053158.95
ID_4174,16902226.96
ID_3261,148597529.33
ID_1001,251140223.96
ID_1587,745106309.2
ID_1663,36132912.45
ID_3275,427571315.28
ID_5648,2734336.0
ID_300,92948975.7
ID_3212,834685525.77
ID_3642,4241694930.79
ID_4603,26684995.1
ID_2788,1862566232.25
ID_178,8170476194.58
ID_6748,835077377.48
ID_2941,82323850.06
ID_3121,1913949051.35
ID_6389,1611068.86
ID_4149,409142586.0
ID_1498,381486035.24
ID_4492,254976221.02
ID_3956,2714263468.38
ID_5160,4199805033.83
ID_3231,431651544.24
ID_6360,95567669.86
ID_3928,7219055592.3
ID_1862,1480521.02
ID_5096,3447428998.12
ID_6607,393396619.63
ID_6199,513915655.7
ID_1531,1916327206.33
ID_5473,409190392.01
ID_2828,19321697.0
ID_2258,118944603.14
ID_5630,495152562.6
ID_135,1310517005.14
ID_1513,197002760.19
ID_1238,225382143.05
ID_4776,96947747.97
ID_4122,128180708.59
ID_2633,1105230.2
ID_1318,129883002.85
ID_879,210104026.35
ID_55,382855359.24
ID_4455,730066576.53
ID_2471,67358393.68
ID_3779,1341899750.14
ID_1483,2527250.73
ID_6877,458688692.71
ID_5419,418355098.62
ID_6045,1078329730.08
ID_6683,114510868.8
ID_878,1428647166.89
ID_1418,691828016.38
ID_1240,334480990.36
ID_42,5257048802.55
ID_6955,5426591629.68
ID_3108,50478637.0
ID_5424,2168023.45
ID_4249,5881041.6
ID_6964,128921841.59
ID_1370,5248935794.25
ID_4907,1121205647.02
ID_6484,993270794.27
ID_6002,559542308.41
ID_3063,6671818933.75
ID_3716,728961506.63
ID_3930,3947759304.69
ID_6837,5282925646.89
ID_5629,437767295.78
ID_2613,12307118.74
ID_6890,592843150.64
ID_7009,895845782.5
ID_6764,366276.8
ID_5696,1947544.96
ID_2351,568725864.91
ID_6352,122608376.42
ID_2984,665138826.77
ID_4657,1010258820.36
ID_2017,52039824.59
ID_5567,47030568.29
ID_2060,2796148.25
ID_1578,481202184.11
ID_5635,5879986430.95
ID_5648,2734336.0
ID_6658,448283223.66
ID_6216,561274.0
ID_6169,4172943816.62
ID_5088,1081517988.38
ID_693,998976.6
ID_2281,343507457.34
ID_3111,124172293.12
ID_7144,105616810.2
ID_2178,897887248.1
ID_1587,745106309.2
ID_5340,55879108.79
ID_4578,8207531528.68
ID_1458,226742874.6
ID_1593,5236559150.95
ID_3416,396080701.14
ID_5231,1048572453.68
ID_2211,111804980.38
ID_1600,873523091.33
ID_5758,74169759.1
ID_6746,178632799.65
ID_5761,221228131.9
ID_766,346343760.59
ID_5063,49584347.18
ID_4632,6626752091.76
ID_4078,692650034.89
ID_4752,1936136616.5
ID_3610,681849970.8
ID_5940,3892846178.79
ID_6619,760046226.77
ID_3106,255801571.32
ID_760,247092723.04
ID_6627,338605943.76
ID_4109,6185195.82
ID_6556,50200586.83
ID_5330,1170555942.17
ID_5395,1235386192.52
ID_1201,107995456.87
ID_2679,210434555.32
ID_3667,96810725.54
ID_6783,84890364.35
ID_6983,1354874523.13
ID_2636,1049001814.11
ID_6426,350524390.91
ID_1198,39486661.07
ID_5759,83258806.0
ID_5836,2377216.07
ID_791,1375394.38
ID_409,59325455.97
ID_628,39573066.9
ID_4294,919470.9
ID_5155,528573695.6
ID_3076,145615006.84
ID_6107,143133.0
ID_3587,40587838.84
ID_1337,17799746.6
ID_1926,346419295.54
ID_3541,96906405.56
ID_4591,94272852.69
ID_2305,625876422.92
ID_4221,27361972.71
ID_2893,96906405.56
ID_5288,2894685.4
ID_2914,1382735.34
ID_669,1816042384.36
ID_4856,8125571927.6
ID_1482,4934580741.72
ID_2460,50809369.9
ID_4806,379354313.61
ID_971,129153661.43
ID_1366,1507743792.0
ID_438,467839138.64
ID_5724,920554.6
ID_10,1913826170.27
ID_6174,4379517415.45
ID_5644,316849559.05
ID_4220,31501916.17
ID_2640,1467912.08
ID_7001,8650345972.25
ID_3237,733647694.6
ID_5776,16317148.78
ID_7253,35265503.29
ID_3452,822839.6
ID_5484,2803971.3
ID_6251,679420296.46
ID_1340,4597795975.39
ID_6129,481284.8
ID_2275,808613821.5
ID_5378,1021323.2
ID_7253,35265503.29
ID_5526,375543.7
ID_2386,811063403.92
ID_4977,1885359958.47
ID_2748,581791652.42
ID_3786,334235448.53
ID_5658,63884959.07
ID_2070,252875893.51
ID_6193,53608097.21
ID_1178,759225.6
ID_1750,11644293.18
ID_5719,473275007.8
ID_3956,2714263468.38
ID_2301,5589962682.79
ID_6435,495511287.67
ID_4360,852125354.84
ID_2322,1067593.9
ID_1598,153523895.62
ID_4394,4209171661.22
ID_4979,4620884546.48
ID_264,873862958.43
ID_4908,684694161.57
ID_3824,981192516.97
ID_4444,2039064.16
ID_4188,1959188618.02
ID_2907,1109969682.65
ID_78,1360687.24
ID_3371,8020618147.73
ID_2259,77482556.73
ID_6536,1348832493.14
ID_3630,3178780192.52
ID_6296,97990330.38
ID_5506,6537202.16
ID_3743,529356968.66
ID_2077,1191539983.79
ID_3565,41820312.91
ID_1341,37908370.1
ID_1390,81621051.74
ID_412,1064756774.67
ID_3482,134228291.07
ID_5644,316849559.05
ID_1480,3539292303.56
ID_5879,1378810485.99
ID_5309,1273621566.33
ID_7178,428779911.65
ID_3785,1095285685.8
ID_175,3968209072.15
ID_1785,810065942.37
ID_605,1932453.96
ID_1173,1143512861.04
ID_1450,37779642.91
ID_1904,54941440.2
ID_2285,400931788.17
ID_589,995625627.18
ID_5430,134143246.42
ID_979,52039824.59
ID_5898,10354638.18
ID_4837,411420347.99
ID_3722,777437769.39
ID_6569,4998437482.2
ID_531,4701480073.31
ID_6157,1015606747.36
ID_3207,39641948.15
ID_4596,213967174.44
ID_1408,6076266.11
ID_3756,596158316.36
ID_2104,360125517.96
ID_3360,4241694930.79
ID_2794,744232.3
ID_205,1913826170.27
ID_3448,395879839.0
ID_1880,314950528.86
ID_6800,7040785.68
ID_983,63610075.46
ID_6765,2108537731.9
ID_440,589356477.13
ID_3384,57411255.17
ID_2561,269488123.51
ID_3718,870391404.93
ID_4997,1151496.8
ID_4007,1621654625.16
ID_5299,293722880.25
ID_2309,973905068.26
ID_7099,280783049.75
ID_6435,495511287.67
ID_1233,821380633.96
ID_3740,446645.0
ID_979,52039824.59
ID_3806,235518340.34
ID_5116,60431387.4
ID_654,414863757.03
ID_5059,19157028.55
ID_2365,26356957.7
ID_5971,98182052.11
ID_4076,261137361.85
ID_5885,278647028.67
ID_5131,6726370364.33
ID_6605,407496679.87
ID_6917,337261750.27
ID_3668,133171416.27
ID_5899,1328019952.13
ID_1456,224849058.11
ID_574,25550119.31
ID_5306,89967378.05
ID_4170,253767436.41
ID_5666,4650833530.03
ID_4665,453575510.23
ID_6860,112574791.19
ID_3461,265913357.52
ID_478,1256568543.2
ID_1994,5730024900.56
ID_1285,1010984379.65
ID_6841,148052857.55
ID_5976,526404130.0
ID_2740,253744667.63
ID_2338,427766324.95
ID_843,23236796.64
ID_4092,143871328.09
ID_1216,55720782.11
ID_5488,4943591658.78
ID_6411,50871484.56
ID_6363,136779969.37
ID_1967,1029084.2
ID_74,7490833666.48
ID_1316,256426589.45
ID_3035,59580730.58
ID_4216,86931826.27
ID_6406,94708853.48
ID_5064,591533515.8
ID_2740,253744667.63
ID_50,1190788844.5
ID_3708,885698605.63
ID_1319,10495750.2
ID_1274,25209649.67
ID_5395,1235386192.52
ID_4441,1115897940.16
ID_5712,1147702554.92
ID_2722,729688276.5
ID_5043,9056984606.31
ID_863,112280723.69
ID_3776,39147735.06
ID_3473,41172075.71
ID_1793,5367039382.12
ID_1961,3308328505.11
ID_2902,1864620651.27
ID_5874,50481027.5
ID_1121,227122305.38
ID_2197,22330683.69
ID_4275,802395.1
ID_1204,3645833.1
ID_6778,3114885980.5
ID_2237,313586550.09
ID_3943,282808428.71
ID_1953,240980196.51
ID_767,252431828.31
ID_4961,432887136.7
ID_5233,345436722.59
ID_5593,696504781.16
ID_870,1913826170.27
ID_4665,453575510.23
ID_3895,5361887739.64
ID_5339,248620161.42
ID_5034,442031.9
ID_5250,1647031223.0
ID_6861,106454969.45
ID_6665,801225659.45
ID_3835,510552.0
ID_6850,3346522964.04
ID_2695,588538629.83
ID_1921,250241684.08
ID_5103,668210561.36
ID_3817,95102817.51
ID_1535,111034966.09
ID_3624,919073437.17
ID_3064,5469526225.34
ID_5794,602078687.37
ID_2523,2409211.89
ID_6558,1152693070.89
ID_6584,278811617.47
ID_3666,56974882.07
ID_5561,4064397889.68
ID_1180,1087109312.61
ID_1341,37908370.1
ID_274,7742809.1
ID_1113,5367039382.12
ID_3982,5275715306.61
ID_7126,659618973.29
ID_425,190785739.32
ID_1086,297070277.26
ID_3606,2071950.24
ID_6075,68476343.94
ID_1191,5645063594.3
ID_6522,131495841.28
ID_2256,51061568.9
ID_4663,201982549.78
ID_5441,117519465.32
ID_2747,431535900.02
ID_3239,812344126.99
ID_6833,782009308.24
ID_2566,386693642.73
ID_6124,1225708.0
ID_6297,18026500.6
ID_7075,5479719245.22
ID_444,1008647988.7
ID_3758,1771793862.26
ID_3942,110071652.6
ID_6463,582618338.92
ID_718,4233034.04
ID_3634,336573060.75
ID_437,419992740.53
ID_6906,42758123.1
ID_4097,1039961906.97
ID_134,1028968.2
ID_6219,456435733.71
ID_4216,86931826.27
ID_5530,3337373.87
ID_16,1447177250.9
ID_6615,9512648655.27
ID_3557,539603.0
ID_2768,873523091.33
ID_703,3790711295.93
ID_4093,71115356.8
ID_3420,1218600.74
ID_5598,5725391.0
ID_6740,780355365.12
ID_3034,1923080944.67
