index,y_pred
1730,0.05291666666666666
1731,0.2751190476190476
1732,0.16
1733,0.0
1734,0.33299999999999996
1735,0.9258333333333334
1736,0.7433333333333333
1737,0.12835714285714284
1738,0.27
1739,0.12999999999999998
1740,0.09
1741,0.5162142857142858
1742,0.5162142857142858
1743,0.10485714285714286
1744,0.7325
1745,0.13
1746,0.02
1747,0.87
1748,0.27
1749,0.04
1750,0.03333333333333333
1751,0.0
1752,0.20049999999999998
1753,0.72
1754,0.96
1755,0.07683333333333332
1756,0.051666666666666666
1757,0.53
1758,0.07
1759,0.29
1760,1.0
1761,0.7
1762,0.28
1763,0.3684999999999999
1764,0.0
1765,0.32
1766,0.3392857142857143
1767,0.0
1768,0.19573015873015873
1769,0.21260714285714288
1770,0.33299999999999996
1771,1.0
1772,0.115
1773,0.025
1774,0.0
1775,0.99
1776,0.0
1777,0.445
1778,0.0
1779,0.97
1780,0.07833333333333334
1781,0.1185
1782,0.721
1783,0.12966666666666668
1784,0.05
1785,0.199
1786,0.08005952380952382
1787,0.06
1788,0.1125
1789,0.2529047619047619
1790,0.004
1791,0.19780952380952374
1792,1.0
1793,1.0
1794,1.0
1795,0.07716666666666666
1796,0.3220476190476191
1797,0.4485
1798,0.98
1799,0.99
1800,0.09
1801,0.0
1802,0.03
1803,1.0
1804,0.047000000000000014
1805,0.0
1806,0.3392857142857143
1807,0.09445238095238093
1808,0.5009404761904762
1809,0.0
1810,0.0425
1811,0.06
1812,0.64
1813,0.96
1814,0.36
1815,0.7943333333333333
1816,0.20833333333333337
1817,0.08
1818,0.07
1819,0.6996428571428571
1820,0.0
1821,0.79
1822,0.01
1823,0.82
1824,0.065
1825,0.22954761904761903
1826,0.06033333333333333
1827,0.07
1828,0.0
1829,0.31
1830,0.93
1831,0.0
1832,0.21260714285714288
1833,0.035
1834,0.04
1835,0.0
1836,0.0965
1837,0.21
1838,0.017952380952380952
1839,0.13
1840,0.1893333333333333
1841,0.13
1842,0.445
1843,0.004
1844,0.01
1845,0.0
1846,0.04366666666666667
1847,0.071
1848,0.03
1849,0.02
1850,0.0
1851,0.87
1852,0.005833333333333333
1853,0.4545
1854,0.37453968253968256
1855,0.955
1856,0.065
1857,0.04616666666666667
1858,0.89
1859,0.22833333333333336
1860,0.01
1861,0.3280952380952381
1862,0.042666666666666665
1863,0.06
1864,0.0
1865,1.0
1866,0.01
1867,0.01
1868,0.9966666666666666
1869,0.95
1870,0.98
1871,1.0
1872,0.013999999999999999
1873,0.005
1874,0.4329999999999999
1875,1.0
1876,0.97
1877,0.066
1878,0.0
1879,0.0025
1880,0.34583333333333327
1881,0.0025
1882,0.74
1883,0.2427063492063491
1884,0.18783333333333335
1885,0.78
1886,0.005
1887,0.37
1888,0.175
1889,0.7
1890,0.6041666666666667
1891,0.20833333333333331
1892,0.03333333333333333
1893,0.17083333333333336
1894,0.31976984126984115
1895,0.3641666666666667
1896,1.0
1897,0.396
1898,0.06
1899,0.03
1900,0.12166666666666666
1901,0.14416666666666664
1902,0.07
1903,0.07
1904,0.02
1905,0.06
1906,1.0
1907,0.07
1908,0.11382374569874569
1909,0.08333333333333334
1910,0.023055555555555555
1911,0.68
1912,0.33369047619047604
1913,0.05516666666666667
1914,0.6144642857142857
1915,0.0
1916,0.0475
1917,0.01
1918,1.0
1919,0.0
1920,0.015
1921,0.0
1922,0.33369047619047604
1923,0.08420238095238095
1924,0.2
1925,0.01
1926,0.9966666666666666
1927,0.50133325008325
1928,0.945
1929,0.02
1930,0.17300000000000001
1931,0.12466666666666665
1932,0.08
1933,0.1375
1934,0.61
1935,0.46
1936,0.87
1937,0.44
1938,0.94
1939,0.011000000000000001
1940,1.0
1941,0.10333333333333333
1942,0.125
1943,0.5433333333333333
1944,0.97
1945,0.07
1946,0.5967857142857143
1947,0.26733333333333337
1948,0.93
1949,0.7424999999999998
1950,0.19
1951,0.318
1952,0.9266666666666667
1953,0.9644285714285715
1954,0.8490476190476189
1955,0.2147438672438672
1956,0.07
1957,0.7556666666666668
1958,0.6941666666666667
1959,0.87
1960,0.0
1961,0.3641666666666667
1962,0.53
1963,0.40699675324675316
1964,0.17694444444444446
1965,0.7383333333333333
1966,0.575
1967,0.085
1968,0.06583333333333334
1969,0.825
1970,0.07166666666666667
1971,0.35
1972,0.4480238095238095
1973,1.0
1974,0.21266666666666667
1975,0.87
1976,0.3592857142857143
1977,0.94
1978,0.4545
1979,0.2936043123543123
1980,0.46399999999999997
1981,0.013999999999999999
1982,0.82
1983,0.67
1984,0.01
1985,0.67
1986,0.33369047619047604
