index,y_pred
1719,1.0
1720,0.4652222222222223
1721,0.96
1722,0.9585714285714287
1723,0.30161111111111105
1724,0.02
1725,0.18638756613756624
1726,1.0
1727,0.019166666666666665
1728,0.028166666666666663
1729,0.7695
1730,0.00688888888888889
1731,0.3238664021164021
1732,0.31916666666666665
1733,0.0033333333333333335
1734,0.1819444444444444
1735,0.9438730158730158
1736,0.6372222222222222
1737,0.07726984126984128
1738,0.329
1739,0.11498412698412701
1740,0.38651587301587303
1741,0.3184338624338628
1742,0.3184338624338628
1743,0.040992063492063496
1744,0.5833333333333334
1745,0.14822222222222223
1746,0.0
1747,0.8333333333333334
1748,0.19166666666666668
1749,0.16037037037037039
1750,0.013055555555555555
1751,0.0
1752,0.043166666666666666
1753,0.7769841269841271
1754,0.96
1755,0.0882222222222222
1756,0.0
1757,0.6533333333333333
1758,0.013333333333333334
1759,0.28
1760,1.0
1761,0.6785185185185185
1762,0.10888888888888888
1763,0.050126984126984124
1764,0.013333333333333334
1765,0.32
1766,0.33077777777777784
1767,0.01
1768,0.4716904761904763
1769,0.10074999999999999
1770,0.1819444444444444
1771,1.0
1772,0.08333333333333333
1773,0.47449603174603167
1774,0.004222222222222222
1775,0.9416666666666667
1776,0.0
1777,0.47
1778,0.018000000000000002
1779,0.9877777777777778
1780,0.043333333333333335
1781,0.2830555555555555
1782,0.1901230158730158
1783,0.48406349206349203
1784,0.01746031746031746
1785,0.31639682539682545
1786,0.1017063492063492
1787,0.08676190476190478
1788,0.16333333333333333
1789,0.348
1790,0.33092063492063495
1791,0.20849698449698456
1792,1.0
1793,1.0
1794,0.99
1795,0.28807142857142864
1796,0.4818333333333333
1797,0.4560873015873015
1798,1.0
1799,0.9944444444444446
1800,0.08666666666666667
1801,0.0
1802,0.0033333333333333335
1803,0.95
1804,0.030058201058201065
1805,0.0
1806,0.33077777777777784
1807,0.1883492063492063
1808,0.522276455026455
1809,0.0
1810,0.05563888888888889
1811,0.3880952380952382
1812,0.6933333333333334
1813,1.0
1814,0.5497222222222222
1815,0.7483333333333332
1816,0.06666666666666667
1817,0.05944444444444445
1818,0.02666666666666667
1819,0.6773346560846562
1820,0.0011111111111111111
1821,0.81
1822,0.0
1823,0.87
1824,0.636
1825,0.12822222222222224
1826,0.11116558441558437
1827,0.08111111111111112
1828,0.005370370370370371
1829,0.30666666666666664
1830,0.96
1831,0.0044444444444444444
1832,0.10074999999999999
1833,0.012222222222222223
1834,0.07
1835,0.0033333333333333335
1836,0.04855982905982906
1837,0.43666666666666665
1838,0.3355420227920228
1839,0.3885555555555556
1840,0.13666666666666663
1841,0.3885555555555556
1842,0.47
1843,0.32254761904761914
1844,0.0175
1845,0.0
1846,0.0075
1847,0.08166666666666667
1848,0.016666666666666666
1849,0.08572222222222221
1850,0.0
1851,0.825
1852,0.026333333333333334
1853,0.4483571428571429
1854,0.20592592592592593
1855,0.9161111111111112
1856,0.02666666666666667
1857,0.2599312169312169
1858,0.8733333333333333
1859,0.23122222222222225
1860,0.03222222222222222
1861,0.18666666666666668
1862,0.05363492063492064
1863,0.08676190476190478
1864,0.0
1865,0.9966666666666667
1866,0.006666666666666667
1867,0.0
1868,0.9966666666666667
1869,0.9391666666666667
1870,1.0
1871,0.9933333333333333
1872,0.5929841269841267
1873,0.002
1874,0.4631031746031745
1875,1.0
1876,0.9577380952380954
1877,0.03666666666666667
1878,0.013888888888888886
1879,0.034666666666666665
1880,0.2928650793650794
1881,0.030555555555555558
1882,0.88
1883,0.6083941798941799
1884,0.696388888888889
1885,0.815
1886,0.013333333333333334
1887,0.0941111111111111
1888,0.030666666666666665
1889,0.08055555555555556
1890,0.49361111111111095
1891,0.04675396825396825
1892,0.013055555555555555
1893,0.19555555555555554
1894,0.5072571317571319
1895,0.041888888888888885
1896,1.0
1897,0.3687222222222222
1898,0.09
1899,0.132
1900,0.13561111111111113
1901,0.032777777777777774
1902,0.01
1903,0.20666666666666667
1904,0.06555555555555555
1905,0.09
1906,0.99
1907,0.047523809523809524
1908,0.008611111111111111
1909,0.04819191919191919
1910,0.09458333333333331
1911,0.7916666666666666
1912,0.42889682539682533
1913,0.021833333333333333
1914,0.6513888888888889
1915,0.0011111111111111111
1916,0.050873015873015875
1917,0.005740740740740741
1918,0.9966666666666667
1919,0.0
1920,0.042777777777777776
1921,0.0033333333333333335
1922,0.42889682539682533
1923,0.05155952380952382
1924,0.20888888888888887
1925,0.01
1926,0.9966666666666667
1927,0.4117385762385761
1928,0.9907777777777779
1929,0.020833333333333332
1930,0.08721428571428572
1931,0.6777777777777777
1932,0.12333333333333334
1933,0.31333333333333335
1934,0.5633333333333334
1935,0.48444444444444446
1936,0.9607777777777778
1937,0.25888888888888884
1938,0.9166666666666666
1939,0.01
1940,0.99
1941,0.4845555555555556
1942,0.3700833333333334
1943,0.36046031746031737
1944,0.9577380952380954
1945,0.26666666666666666
1946,0.4533333333333333
1947,0.10666666666666667
1948,0.6047222222222222
1949,0.9816666666666667
1950,0.5636746031746032
1951,0.38399603174603175
1952,0.915
1953,0.921527777777778
1954,0.8286111111111111
1955,0.24851455026455027
1956,0.2386111111111111
1957,0.4736984126984124
1958,0.7778571428571429
1959,0.825
1960,0.0
1961,0.041888888888888885
1962,0.6533333333333333
1963,0.3910171402671403
1964,0.5137424242424242
1965,0.49316666666666664
1966,0.22333333333333333
1967,0.02666666666666667
1968,0.07344444444444444
1969,0.8569999999999999
1970,0.14224603174603176
1971,0.1183888888888889
1972,0.006666666666666667
1973,1.0
1974,0.29824999999999996
1975,1.0
1976,0.41324206349206355
1977,0.9833333333333333
1978,0.4483571428571429
1979,0.24802380952380962
1980,0.010952380952380951
1981,0.04869576719576719
1982,0.8633333333333333
1983,0.72
1984,0.014
1985,0.4
1986,0.42889682539682533
