ID,pred
460780,A
460783,A
460785,B
460789,B
460794,D
460796,D
460802,B
460811,A
460813,B
460815,A
460822,B
460825,D
460828,A
460830,B
460831,D
460837,B
460840,C
460846,D
460847,D
460851,B
460857,A
460860,B
460861,D
460866,D
460872,A
460877,B
460878,C
460882,D
460888,A
460891,C
460897,D
460898,C
460901,D
460902,A
460905,D
460906,B
460907,A
460923,C
460924,D
460928,C
460934,D
460935,D
460945,D
460953,A
460961,D
460962,C
460963,C
460968,A
460976,D
460977,B
460979,D
460981,A
460984,B
460988,B
460989,D
460991,D
460993,C
460999,D
461000,A
461015,C
461016,D
461022,A
461024,A
461028,D
461029,A
461034,D
461038,A
461041,D
461043,D
461044,D
461049,B
461059,D
461060,C
461071,B
461078,D
461082,D
461085,A
461093,C
461099,A
461111,B
461114,C
461116,D
461119,D
461121,D
461124,D
461127,D
461128,D
461129,B
461145,A
461154,A
461162,B
461163,B
461168,A
461169,D
461177,B
461178,D
461179,D
461183,D
461187,D
461197,D
461211,A
461214,C
461215,B
461218,D
461220,D
461221,D
461225,D
461236,D
461237,A
461241,D
461242,D
461243,D
461248,D
461252,B
461256,D
461257,C
461258,C
461262,A
461263,C
461265,D
461269,A
461276,D
461277,A
461281,D
461286,D
461289,D
461297,B
461299,B
461303,D
461308,D
461309,D
461314,C
461319,C
461320,A
461322,A
461323,C
461324,A
461326,A
461335,C
461340,A
461346,C
461348,D
461350,C
461352,A
461356,D
461357,D
461363,B
461366,D
461370,D
461378,C
461383,B
461397,D
461402,D
461408,D
461423,A
461426,C
461428,B
461432,C
461437,C
461439,C
461441,C
461442,C
461454,B
461456,A
461457,A
461458,D
461462,D
461465,C
461466,A
461469,C
461476,C
461479,C
461480,C
461482,B
461494,B
461501,B
461503,B
461510,C
461514,C
461516,A
461518,C
461521,B
461522,D
461525,A
461526,D
461530,B
461534,B
461546,A
461548,D
461553,A
461556,A
461558,C
461564,C
461570,C
461574,C
461587,D
461593,C
461604,B
461612,C
461615,B
461617,B
461626,C
461630,C
461637,B
461644,B
461653,C
461655,C
461658,C
461659,C
461661,C
461663,D
461668,C
461671,D
461674,C
461676,A
461679,D
461681,D
461683,B
461685,D
461686,A
461690,A
461694,D
461695,C
461698,C
461701,C
461705,C
461708,A
461709,D
461711,A
461716,C
461720,B
461722,D
461724,C
461725,A
461727,C
461737,B
461744,B
461747,B
461749,D
461752,C
461756,C
461760,C
461769,B
461771,A
461775,B
461778,C
461780,A
461784,B
461788,B
461791,D
461792,D
461800,B
461801,A
461802,A
461804,A
461807,D
461815,B
461816,A
461821,D
461822,B
461824,D
461837,C
461845,C
461846,B
461848,D
461858,D
461859,C
461860,C
461862,B
461864,D
461872,C
461873,C
461874,C
461882,C
461892,C
461896,B
461898,C
461899,D
461901,D
461913,A
461921,B
461927,B
461929,A
461930,D
461936,C
461941,B
461943,D
461962,B
461963,B
461965,D
461967,C
461968,A
461978,D
461988,B
461993,D
461994,A
461996,C
461999,B
462007,C
462011,D
462013,C
462015,A
462016,C
462017,A
462027,A
462029,A
462033,A
462038,A
462043,B
462044,A
462048,D
462052,B
462058,D
462060,C
462064,C
462068,C
462075,A
462078,C
462080,C
462081,D
462083,D
462084,A
462085,D
462088,B
462090,B
462091,D
462102,B
462103,B
462109,D
462111,C
462114,D
462116,C
462118,D
462120,A
462128,C
462131,A
462141,B
462149,D
462151,C
462163,C
462168,A
462171,D
462172,D
462174,D
462179,D
462180,B
462186,D
462187,C
462188,B
462196,B
462197,A
462200,B
462202,A
462203,D
462204,D
462205,D
462209,D
462210,A
462211,D
462214,D
462216,A
462218,B
462220,D
462222,D
462231,B
462232,A
462240,B
462243,A
462246,B
462249,A
462256,B
462260,D
462274,C
462275,C
462278,D
462279,A
462280,D
462281,B
462284,C
462286,B
462290,D
462297,B
462300,C
462304,B
462306,A
462310,C
462323,B
462336,B
462339,A
462340,B
462342,C
462345,C
462346,D
462349,C
462356,D
462358,A
462365,B
462368,C
462370,B
462381,A
462382,C
462386,D
462389,B
462395,B
462397,B
462400,B
462401,D
462409,A
462411,A
462415,D
462420,D
462421,B
462423,B
462424,C
462428,C
462429,A
462445,D
462446,D
462447,D
462451,C
462454,D
462456,D
462457,D
462463,C
462472,B
462485,A
462488,D
462491,D
462492,B
462496,C
462498,B
462503,C
462508,D
462517,B
462518,A
462519,D
462521,D
462522,D
462525,C
462526,C
462529,C
462533,D
462538,B
462541,B
462542,C
462543,B
462545,D
462554,C
462561,C
462563,C
462577,D
462578,B
462580,D
462584,D
462587,B
462589,A
462595,A
462600,D
462609,D
462611,D
462613,B
462615,D
462617,D
462625,D
462626,A
462654,A
462668,C
462678,C
462683,B
462687,D
462696,B
462702,A
462704,C
462705,C
462716,D
462723,B
462727,B
462729,D
462731,C
462735,B
462736,A
462739,B
462743,D
462746,A
462747,D
462756,D
462761,D
462762,C
462767,D
462768,C
462776,C
462788,C
462804,A
462810,B
462814,C
462817,B
462819,C
462824,B
462826,D
462827,D
462834,D
462838,B
462841,D
462845,C
462849,B
462850,D
462853,D
462854,D
462858,D
462861,D
462866,B
462868,A
462869,D
462871,A
462872,D
462874,C
462887,A
462890,D
462891,C
462894,B
462900,C
462905,C
462914,C
462920,B
462923,A
462927,D
462944,C
462951,D
462956,B
462958,B
462963,C
462966,A
462968,A
462971,C
462976,C
462981,D
462982,A
462983,C
462984,C
462986,D
462998,A
463003,C
463020,A
463023,D
463028,A
463030,C
463034,D
463037,C
463039,B
463040,A
463051,D
463052,D
463069,D
463075,C
463080,D
463083,D
463085,A
463088,A
463089,C
463090,B
463091,D
463094,A
463100,D
463102,A
463104,A
463106,C
463108,C
463120,A
463133,C
463144,C
463145,D
463146,B
463148,C
463149,C
463150,D
463151,B
463154,A
463157,A
463158,C
463163,D
463164,C
463165,C
463166,D
463171,A
463173,B
463174,B
463181,B
463187,C
463195,D
463196,B
463199,A
463201,D
463203,D
463204,A
463209,D
463218,A
463219,A
463220,C
463224,C
463240,A
463242,A
463244,B
463245,B
463248,D
463251,D
463256,D
463258,C
463260,D
463265,B
463267,A
463269,C
463273,B
463277,D
463278,B
463280,C
463292,C
463308,B
463316,B
463323,D
463324,D
463330,D
463332,B
463334,C
463338,D
463340,D
463341,B
463348,A
463356,D
463360,B
463367,C
463368,C
463375,B
463376,C
463378,A
463379,B
463386,B
463391,B
463406,D
463409,B
463420,C
463423,B
463427,D
463428,A
463437,C
463438,A
463443,B
463447,B
463452,C
463462,A
463475,B
463477,C
463483,D
463491,A
463499,A
463500,A
463503,A
463508,A
463509,D
463512,B
463516,C
463527,A
463533,C
463537,D
463545,D
463548,D
463550,C
463553,A
463554,C
463557,D
463560,D
463561,A
463572,B
463577,C
463586,D
463588,D
463598,A
463603,D
463605,D
463606,D
463614,C
463616,B
463619,A
463620,D
463623,C
463624,B
463628,B
463632,B
463638,B
463639,C
463640,D
463644,D
463654,A
463655,B
463661,C
463664,A
463665,B
463669,A
463699,B
463703,C
463704,B
463707,B
463713,D
463716,D
463718,B
463722,C
463724,B
463726,A
463727,A
463728,B
463732,D
463734,B
463741,C
463745,B
463747,C
463748,D
463753,B
463756,B
463761,A
463764,C
463767,A
463768,A
463774,A
463776,C
463782,A
463784,A
463785,B
463790,D
463799,B
463800,A
463804,B
463807,D
463811,A
463814,D
463816,B
463818,B
463821,B
463827,B
463828,C
463830,A
463834,B
463835,D
463842,B
463847,C
463856,C
463857,B
463859,C
463865,C
463877,A
463880,A
463884,D
463891,A
463892,A
463904,D
463917,D
463923,D
463924,B
463926,A
463931,A
463932,C
463941,D
463943,C
463946,D
463948,B
463951,B
463955,A
463958,D
463961,A
463963,D
463966,B
463978,C
463980,C
463983,A
463986,C
463997,B
464000,C
464004,D
464007,B
464009,C
464010,C
464013,D
464019,D
464021,D
464023,D
464030,D
464031,D
464032,D
464033,D
464039,B
464042,C
464046,D
464048,A
464049,C
464053,B
464054,B
464059,B
464063,D
464066,D
464067,A
464068,A
464071,A
464072,A
464076,A
464084,C
464096,B
464099,B
464103,C
464110,C
464112,A
464115,D
464118,A
464121,B
464123,A
464127,B
464132,A
464137,C
464139,D
464144,C
464152,A
464167,C
464172,C
464173,C
464176,B
464179,C
464180,A
464182,C
464183,D
464185,C
464195,A
464200,D
464202,B
464204,C
464205,B
464206,A
464211,B
464212,C
464217,D
464223,C
464226,C
464231,C
464232,A
464246,C
464254,C
464255,C
464265,A
464270,C
464271,C
464274,C
464276,C
464283,A
464286,C
464289,D
464292,C
464297,A
464298,D
464308,A
464318,D
464320,A
464326,A
464332,D
464339,D
464344,B
464351,D
464364,C
464368,B
464370,C
464373,C
464378,C
464381,C
464382,C
464386,B
464387,A
464389,B
464396,B
464412,D
464424,D
464425,A
464432,D
464436,A
464437,B
464441,A
464451,B
464456,C
464468,B
464473,C
464474,B
464478,A
464481,C
464482,C
464483,C
464485,B
464487,A
464488,C
464494,C
464499,B
464501,B
464504,D
464506,D
464522,A
464526,C
464528,B
464536,A
464540,A
464544,A
464549,C
464552,C
464553,B
464555,D
464560,A
464561,A
464566,B
464569,D
464570,A
464572,D
464576,D
464577,D
464580,D
464586,B
464593,B
464594,B
464597,A
464601,D
464603,A
464606,C
464607,C
464608,C
464620,A
464621,C
464641,C
464652,A
464654,B
464664,A
464666,D
464670,A
464673,D
464674,A
464675,A
464677,D
464683,B
464684,A
464685,D
464688,D
464691,B
464692,D
464693,A
464695,D
464696,A
464697,C
464699,D
464701,A
464704,B
464711,C
464712,A
464726,D
464728,D
464732,A
464737,A
464739,B
464746,D
464755,B
464756,A
464758,B
464760,B
464765,B
464766,B
464772,A
464774,B
464780,A
464792,D
464799,D
464802,D
464804,A
464806,D
464812,B
464813,B
464817,A
464825,D
464827,B
464828,D
464831,D
464835,D
464845,D
464849,C
464851,D
464852,D
464854,A
464857,D
464864,A
464865,A
464868,A
464872,B
464873,C
464879,A
464884,B
464885,A
464886,B
464902,B
464910,C
464911,C
464919,B
464920,B
464921,A
464927,C
464932,D
464938,A
464939,D
464940,A
464944,B
464947,D
464957,A
464960,D
464961,A
464963,B
464972,A
464981,B
464987,B
464990,D
464991,A
464995,D
465001,B
465005,C
465012,B
465014,A
465022,C
465023,B
465026,D
465032,C
465035,C
465038,B
465039,B
465040,C
465045,B
465056,A
465069,C
465076,C
465079,B
465082,A
465087,C
465092,C
465093,B
465095,C
465099,B
465100,C
465101,C
465105,B
465111,C
465112,B
465113,C
465119,C
465120,B
465121,B
465122,C
465124,A
465128,C
465134,B
465136,C
465144,D
465147,C
465150,A
465153,B
465155,D
465160,C
465164,D
465171,C
465172,B
465175,D
465176,B
465181,D
465182,A
465186,C
465187,C
465188,C
465189,A
465194,D
465196,D
465197,C
465201,C
465202,D
465203,D
465204,D
465213,C
465214,D
465216,C
465226,A
465228,C
465231,C
465236,B
465242,D
465249,D
465254,D
465261,D
465264,D
465267,D
465274,B
465285,A
465288,A
465289,A
465290,C
465294,D
465296,A
465303,C
465306,D
465310,D
465319,D
465333,C
465335,C
465340,D
465342,A
465344,B
465351,C
465352,B
465354,C
465357,C
465358,C
465359,C
465364,A
465366,B
465371,A
465372,A
465383,B
465384,C
465391,C
465393,C
465395,B
465399,D
465410,C
465419,D
465423,B
465428,A
465435,A
465437,B
465440,D
465441,A
465445,D
465458,C
465461,C
465471,B
465473,B
465477,D
465479,D
465482,D
465483,C
465484,C
465488,D
465489,A
465492,A
465505,C
465507,A
465508,D
465510,C
465518,B
465520,C
465521,C
465522,B
465529,D
465539,C
465541,C
465543,A
465550,D
465554,A
465558,D
465568,C
465569,C
465571,B
465577,C
465584,B
465586,C
465594,D
465598,D
465600,B
465602,A
465605,B
465611,C
465612,B
465616,A
465621,B
465625,C
465627,D
465629,C
465635,A
465640,C
465644,D
465645,B
465649,A
465651,D
465653,C
465655,B
465658,C
465663,C
465667,D
465668,D
465669,A
465670,D
465675,A
465680,D
465685,D
465689,D
465697,A
465703,A
465704,B
465705,C
465706,C
465721,D
465725,A
465727,D
465733,A
465734,A
465736,B
465737,B
465740,A
465742,C
465751,B
465753,B
465766,A
465768,A
465769,D
465772,B
465775,D
465776,A
465777,A
465784,D
465788,D
465793,D
465797,C
465804,A
465809,B
465811,D
465813,D
465818,B
465823,D
465826,D
465828,D
465829,B
465831,B
465841,B
465848,D
465849,A
465851,A
465857,D
465863,C
465865,D
465866,A
465867,B
465873,D
465875,A
465884,B
465893,C
465894,D
465916,A
465923,D
465925,D
465927,D
465930,C
465931,D
465935,D
465937,D
465941,D
465948,C
465953,D
465957,D
465960,D
465961,A
465963,B
465965,A
465972,D
465974,B
465975,A
465976,A
465979,B
465982,B
465996,D
465997,D
466001,B
466007,B
466017,B
466019,C
466020,D
466024,A
466042,A
466043,C
466046,A
466071,B
466079,A
466082,A
466083,D
466084,C
466088,B
466092,C
466099,B
466103,C
466109,B
466111,B
466114,C
466115,A
466118,A
466124,B
466128,A
466130,D
466132,D
466136,A
466138,B
466140,A
466141,C
466142,A
466146,C
466148,C
466149,D
466153,C
466154,C
466156,D
466162,B
466166,B
466172,C
466178,C
466180,D
466185,C
466200,B
466201,C
466206,C
466207,C
466208,A
466210,C
466213,D
466223,B
466225,D
466226,C
466233,C
466235,C
466236,A
466238,D
466246,D
466253,D
466257,B
466268,C
466271,D
466276,D
466285,D
466286,C
466287,A
466289,D
466292,B
466297,D
466300,C
466301,C
466306,D
466313,C
466315,B
466317,B
466318,D
466320,A
466321,C
466324,A
466326,D
466335,B
466337,A
466341,C
466347,B
466352,B
466355,C
466367,B
466372,C
466373,C
466376,B
466380,A
466381,C
466382,B
466387,B
466389,C
466393,B
466395,A
466397,D
466400,B
466401,A
466402,C
466404,A
466406,A
466408,A
466411,C
466414,A
466418,D
466419,B
466422,D
466427,D
466429,A
466443,B
466450,D
466455,D
466456,A
466463,D
466464,B
466467,B
466468,D
466474,D
466478,B
466486,A
466488,C
466490,B
466493,A
466500,B
466501,C
466502,D
466516,D
466526,C
466527,D
466533,A
466535,A
466536,D
466538,B
466541,A
466543,A
466545,D
466552,D
466553,D
466556,D
466562,D
466564,D
466565,B
466576,D
466586,D
466588,D
466596,C
466603,B
466606,A
466613,D
466631,C
466634,D
466635,C
466650,D
466652,C
466655,C
466656,C
466658,D
466665,B
466666,A
466686,D
466687,D
466688,D
466689,A
466696,C
466704,C
466705,D
466707,B
466713,C
466720,D
466721,A
466725,B
466731,A
466732,B
466746,C
466752,D
466753,C
466754,C
466760,B
466765,B
466769,D
466775,C
466776,A
466777,C
466778,A
466788,D
466790,A
466791,D
466792,C
466799,D
466808,A
466810,D
466814,D
466815,C
466816,C
466818,D
466826,A
466832,C
466833,C
466846,D
466863,D
466867,D
466874,B
466884,A
466886,D
466891,A
466905,B
466906,A
466908,A
466909,B
466910,D
466918,C
466920,D
466923,D
466927,D
466936,C
466938,D
466939,B
466951,C
466954,C
466955,A
466956,B
466961,C
466966,C
466967,B
466970,A
466971,D
466975,C
466990,B
466996,B
466999,C
467000,D
467008,C
467009,D
467022,C
467023,A
467025,D
467044,D
467046,D
467050,D
467053,D
467058,A
467060,D
467063,A
467073,A
467079,C
467084,A
467085,A
467088,B
467092,D
467093,B
467098,A
467099,A
467107,B
467111,A
467112,A
467114,B
467116,A
467119,A
467125,B
467132,B
467136,A
467137,A
467138,D
467139,C
467143,D
467144,A
467146,D
467147,A
467157,B
467159,C
467168,C
467180,D
467183,B
467185,C
467189,C
467193,B
467202,A
467212,B
467216,D
467218,B
467223,B
467227,A
467230,D
467232,A
467233,B
467235,D
467238,D
467239,B
467241,A
467242,D
467247,D
467256,C
467260,C
467281,A
467283,C
467300,C
467301,A
467303,A
467309,B
467311,C
467312,C
467313,B
467314,B
467317,A
467322,C
467325,B
467329,A
467338,D
467344,B
467345,A
467346,C
467352,B
467355,D
467358,C
467359,C
467365,B
467367,A
467369,A
467375,A
467378,C
467393,A
467398,B
467399,D
467403,B
467410,D
467415,D
467419,B
467421,B
467422,C
467423,B
467434,B
467437,C
467438,A
467445,A
467449,B
467451,A
467455,B
467456,B
467457,D
467463,C
467472,D
467474,D
467479,C
467481,C
467482,C
467487,A
467492,A
467500,C
467503,D
467505,A
467510,B
467532,B
467533,A
467540,C
467542,D
467559,C
467565,C
467576,C
467579,A
467588,C
467589,A
467592,A
467595,D
467596,C
467604,D
467608,D
467609,A
467610,B
467614,B
467620,C
467621,A
467629,A
467635,B
467641,B
467643,A
467657,D
467658,D
467659,B
467664,C
467666,C
467667,A
467669,A
467673,B
467678,D
467683,D
467684,A
467685,A
467693,B
467694,C
467699,A
467707,A
467710,A
467715,C
467721,D
467723,D
467726,C
467727,A
467728,B
467729,C
467733,C
467734,A
467735,D
467737,A
467739,C
467740,D
467741,D
467749,D
467763,B
467767,D
467768,C
467769,B
467772,D
467779,C
467789,D
467802,C
467803,B
467806,C
467808,C
467812,B
467813,A
467815,C
467825,D
467828,C
467838,C
467848,A
467849,A
467852,B
467856,C
467860,B
467864,C
467865,D
467868,B
467876,C
467880,C
467882,A
467883,C
467888,D
467891,D
467892,D
467894,C
467895,A
467898,B
467901,D
467904,B
467905,B
467911,D
467913,C
467915,D
467917,D
467927,D
467929,C
467930,C
467932,B
467933,D
467934,A
467938,A
467940,A
467946,B
467948,D
467949,D
467950,A
467954,D
467958,B
467961,C
467968,D
